,gene_name,cistron_name,monomer_name,max_mRNA_count,max_protein_count,prob_monomer_expressed,expression_status,log2_mRNA,log2_Protein,log2_mRNA_1,log2_Protein_1,mean_mRNA_count,mean_protein_count,log2_mean_mRNA_1,log2_mean_Protein_1,FrameID,Function,Gene Name,Accession-1,Left-End-Position,Right-End-Position,Product,Regulated-By,GO terms (biological process),Transcription Units,gene ID,Pathways of gene,TU ID,GO biological process last,GO biological process first
990,EG11404,EG11404_RNA,EG11404-MONOMER[c],8,4704,1.0,always_expressed,3.0,12.199672344836364,3.169925001442312,12.1999790076159,1.0410039698326576,1501.4278891324773,1.029278988471719,10.55308003334394,EG11404,Unclear/under-characterized,ychF,b1203,1256721.0,1257812.0,redox-responsive ATPase YchF,,response to oxidative stress,ychF // pth-ychF,EG11404,,ychF // pth-ychF,response to oxidative stress,response to oxidative stress
991,EG11410,EG11410_RNA,EG11410-MONOMER[c],8,2080,1.0,always_expressed,3.0,11.022367813028454,3.169925001442312,11.023061249735335,1.0586206312795727,727.7300739511826,1.0416779903398625,9.509240720259612,EG11410,Unknown function,yjgA,b4234,4457314.0,4457865.0,putative ribosome biogenesis factor YjgA,,assembly of large subunit precursor of preribosome,yjgA,EG11410,,yjgA,assembly of large subunit precursor of preribosome,assembly of large subunit precursor of preribosome
992,EG11412,EG11412_RNA,EG11412-MONOMER[c],5,85,1.0,always_expressed,2.321928094887362,6.409390936137702,2.584962500721156,6.426264754702098,0.4698425327927363,25.76335198336451,0.5556616044986723,4.7421869129193635,EG11412,Replication,holA,b0640,670574.0,671605.0,DNA polymerase III subunit &delta;,,DNA biosynthetic process // DNA replication // DNA-templated DNA replication,leuS-lptE-holA-nadD-cobC,EG11412,,leuS-lptE-holA-nadD-cobC,DNA-templated DNA replication,DNA biosynthetic process
993,EG11413,EG11413_RNA,EG11413-MONOMER[c],7,161,1.0,always_expressed,2.807354922057604,7.330916878114617,3.0,7.339850002884624,0.882896990319477,57.14743329298607,0.9129540750342939,5.861643605464508,EG11413,Replication,holC,b4259,4483837.0,4484280.0,DNA polymerase III subunit &chi;,,DNA-templated DNA replication // DNA biosynthetic process // positive regulation of DNA-templated DNA replication initiation // DNA replication // response to radiation,holC-valS // holC,EG11413,,holC-valS // holC,response to radiation,DNA-templated DNA replication
994,EG11414,EG11414_RNA,EG11414-MONOMER[c],6,135,1.0,always_expressed,2.584962500721156,7.076815597050831,2.807354922057604,7.087462841250339,0.4977907754293598,45.3766311723562,0.5828361095564433,5.535326120402656,EG11414,Replication,holD,b4372,4607803.0,4608216.0,DNA polymerase III subunit &psi;,,DNA-templated DNA replication // DNA biosynthetic process // DNA replication // response to radiation,holD-rimI-yjjG,EG11414,,holD-rimI-yjjG,response to radiation,DNA-templated DNA replication
995,EG11415,EG11415_RNA,EG11415-MONOMER[m],10,7348,1.0,always_expressed,3.321928094887362,12.84313591111135,3.4594316186372973,12.843332236217577,1.7012672710292505,2905.473063260567,1.433636391239746,11.50505382262102,EG11415,Iron storage protein,dps,b0812,848408.0,848911.0,DNA protection during starvation protein,Regulation of dps by ArgR-L-arginine DNA-binding transcriptional dual regulator,negative regulation of DNA-templated DNA replication initiation // chromosome condensation // intracellular iron ion homeostasis // response to stress // response to starvation,dps // dps,EG11415,,dps // dps,response to starvation,negative regulation of DNA-templated DNA replication initiation
996,EG11422,EG11422_RNA,EG11422-MONOMER[i],4,609,1.0,always_expressed,2.0,9.250298417906333,2.321928094887362,9.252665432450248,0.1933790978576446,145.22181616317226,0.25505241329319506,7.192014765923841,EG11422,Unknown function,inaA,b2237,2348822.0,2349472.0,putative lipopolysaccharide kinase InaA,Regulation of inaA by DNA-binding transcriptional dual regulator CpxR-phosphorylated // Regulation of inaA by DNA-binding transcriptional repressor GlaR,,inaA,EG11422,,inaA,,
997,EG11423,EG11423_RNA,EG11423-MONOMER[c],4,355,0.9976798143851509,subgen,2.0,8.471675214392045,2.321928094887362,8.475733430966399,0.2404803017862836,49.89953177417944,0.31089882612846725,5.6695804798685625,EG11423,Met Orth,waaU,b3623,3798239.0,3799312.0,putative ADP-heptose:LPS heptosyltransferase 4,,lipopolysaccharide core region biosynthetic process // lipopolysaccharide biosynthetic process,rfaZ-waaU // rfaQGPSBIJYZ-waaU // rirA-rfaQGPSBIJYZ-waaU,EG11423,superpathway of Kdo<sub>2</sub>-lipid A biosynthesis // lipid A-core biosynthesis (<i>E. coli</i> K-12),rfaZ-waaU // rfaQGPSBIJYZ-waaU // rirA-rfaQGPSBIJYZ-waaU,lipopolysaccharide biosynthetic process,lipopolysaccharide core region biosynthetic process
998,EG11424,EG11424_RNA,EG11424-MONOMER[i],5,786,1.0,always_expressed,2.321928094887362,9.618385502258606,2.584962500721156,9.620219825507487,0.5475427666940351,184.89454479534345,0.6299792791938887,7.53834062376433,EG11424,Met Orth,waaL,b3622,3796948.0,3798207.0,O-antigen ligase,,lipopolysaccharide core region biosynthetic process // lipopolysaccharide biosynthetic process,rfaDFCL // rfaDFCL // rfaDFCL // rfaDFCL,EG11424,,rfaDFCL // rfaDFCL // rfaDFCL // rfaDFCL,lipopolysaccharide biosynthetic process,lipopolysaccharide core region biosynthetic process
999,EG11425,EG11425_RNA,EG11425-MONOMER[i],4,254,0.9976798143851509,subgen,2.0,7.9886846867721655,2.321928094887362,7.994353436858858,0.2404803017862836,43.55750614378864,0.31089882612846725,5.4775965830708655,EG11425,Met Orth,waaY,b3625,3800267.0,3800965.0,lipopolysaccharide core heptose (II) kinase,,phosphorylation // lipopolysaccharide biosynthetic process // carbohydrate phosphorylation // lipopolysaccharide core region biosynthetic process,rfaYZ // rfaQGPSBIJYZ-waaU // rirA-rfaQGPSBIJYZ-waaU,EG11425,superpathway of Kdo<sub>2</sub>-lipid A biosynthesis // lipid A-core biosynthesis (<i>E. coli</i> K-12),rfaYZ // rfaQGPSBIJYZ-waaU // rirA-rfaQGPSBIJYZ-waaU,lipopolysaccharide core region biosynthetic process,phosphorylation
1000,EG11426,EG11426_RNA,EG11426-MONOMER[i],4,260,0.9960225389459728,subgen,2.0,8.022367813028454,2.321928094887362,8.027905996569885,0.2404803017862836,37.95249673412843,0.31089882612846725,5.283643898411886,EG11426,Met Orth,waaZ,b3624,3799345.0,3800196.0,lipopolysaccharide core biosynthesis protein WaaZ,,lipopolysaccharide biosynthetic process // lipopolysaccharide core region biosynthetic process,rfaYZ // rfaZ-waaU // rfaQGPSBIJYZ-waaU // rirA-rfaQGPSBIJYZ-waaU,EG11426,,rfaYZ // rfaZ-waaU // rfaQGPSBIJYZ-waaU // rirA-rfaQGPSBIJYZ-waaU,lipopolysaccharide core region biosynthetic process,lipopolysaccharide biosynthetic process
1001,EG11429,EG11429_RNA,EG11429-MONOMER[c],3,936,0.9864103413987404,subgen,1.584962500721156,9.870364719583405,2.0,9.871905237659186,0.1890784458119253,115.34047592848094,0.2498438956139532,6.86220930087766,EG11429,Unknown function,yjaZ,b3989,4189786.0,4190325.0,protein YjaZ,,response to heat,yjaZ,EG11429,,yjaZ,response to heat,response to heat
1002,EG11430,EG11430_RNA,EG11430-MONOMER[c],7,1401,1.0,always_expressed,2.807354922057604,10.452241240430817,3.0,10.453270634010623,0.6856284721928317,522.5974146711698,0.7532865882429894,9.032314163585207,EG11430,Unknown function,roxA,b1128,1187119.0,1188240.0,50S ribosomal protein L16-arginine 3-hydroxylase,,post-translational protein modification // peptidyl-arginine hydroxylation,roxA,EG11430,,roxA,peptidyl-arginine hydroxylation,post-translational protein modification
1003,EG11431,EG11431_RNA,EG11431-MONOMER[c],5,692,1.0,always_expressed,2.321928094887362,9.434628227636725,2.584962500721156,9.436711542137214,0.3362733231195492,181.5738206888379,0.4182151287541962,7.512336101481883,EG11431,Unknown function,yfeC,b2398,2518467.0,2518811.0,DNA-binding transcriptional dual regulator YfeC,Regulation of yfeC by DNA-binding transcriptional dual regulator YfeC,,yfeCD,EG11431,,yfeCD,,
1004,EG11432,EG11432_RNA,EG11432-MONOMER[c],5,604,1.0,always_expressed,2.321928094887362,9.238404739325079,2.584962500721156,9.240791332161956,0.3362733231195492,155.26101649723634,0.4182151287541962,7.28781409401773,EG11432,Unknown function,yfeD,b2399,2518813.0,2519205.0,putative DNA-binding transcriptional regulator YfeD,,regulation of DNA-templated transcription,yfeCD,EG11432,,yfeCD,regulation of DNA-templated transcription,regulation of DNA-templated transcription
1005,EG11433,EG11433_RNA,EG11433-MONOMER[c],5,2005,1.0,always_expressed,2.321928094887362,10.969386521342283,2.584962500721156,10.970105890612182,0.5243374442403569,443.1866068229206,0.6081823091588041,8.795022082971515,EG11433,Met Orth,msrA,b4219,4441538.0,4442176.0,methionine sulfoxide reductase A,Regulation of msrA by DNA-binding transcriptional dual regulator Nac,protein modification process // cellular response to oxidative stress // protein repair // response to oxidative stress,msrA,EG11433,,msrA,response to oxidative stress,protein modification process
1006,EG11436,EG11436_RNA,EG11436-MONOMER[c],2,437,0.9781239642028504,subgen,1.0,8.7714894695006,1.584962500721156,8.774787059601174,0.1027106028671954,64.6497469125875,0.14105421741181073,6.03671754425901,EG11436,Unknown function,ahr,b4269,4495190.0,4496209.0,NADPH-dependent aldehyde reductase Ahr,,fatty acid metabolic process // lipid metabolic process,yjgB,EG11436,,yjgB,lipid metabolic process,fatty acid metabolic process
1007,EG11437,EG11437_RNA,EG11437-MONOMER[c],10,48,1.0,always_expressed,3.321928094887362,5.584962500721156,3.4594316186372973,5.614709844115208,1.1811281999193055,11.059079828340712,1.1250745695899544,3.59204792105264,EG11437,Met Orth,plsX,b1090,1147621.0,1148691.0,putative phosphate acyltransferase,,phospholipid metabolic process // lipid metabolic process // fatty acid biosynthetic process // phospholipid biosynthetic process,plsX-fabHDG // rpmF-plsX-fabHDG,EG11437,,plsX-fabHDG // rpmF-plsX-fabHDG,phospholipid biosynthetic process,phospholipid metabolic process
1008,EG11438,EG11438_RNA,EG11438-MONOMER[c],12,3400,1.0,always_expressed,3.584962500721156,11.731319031025064,3.700439718141092,11.731743290707842,0.9384880495904612,1023.7476920233732,0.9549318411764179,10.001053025344529,EG11438,Unknown function,yceF,b1087,1146011.0,1146595.0,m<sup>7</sup>GTP pyrophosphatase,,nucleotide metabolic process,yceF,EG11438,,yceF,nucleotide metabolic process,nucleotide metabolic process
1009,EG11440,EG11440_RNA,EG11440-MONOMER[c],11,2235,1.0,always_expressed,3.4594316186372973,11.12605911607068,3.584962500721156,11.12670447284319,1.7950436343013856,1024.2271128002417,1.4828708056083026,10.001727821920827,EG11440,Protein maturation side-chain modification,def,b3287,3433690.0,3434199.0,peptide deformylase,,translation // co-translational protein modification // N-terminal protein amino acid modification,def-fmt,EG11440,,def-fmt,N-terminal protein amino acid modification,translation
1010,EG11441,EG11441_RNA,EG11441-MONOMER[c],6,1164,1.0,always_expressed,2.584962500721156,10.184875342908283,2.807354922057604,10.186114239541643,0.4299565773101633,381.16273210260056,0.5159713381572009,8.578043285640396,EG11441,Unclear/under-characterized,prlC,b3498,3643140.0,3645182.0,oligopeptidase A,,peptide metabolic process // signal peptide processing // proteolysis // DNA replication,prlC-yhiQ,EG11441,,prlC-yhiQ,DNA replication,peptide metabolic process
1011,EG11445,EG11445_RNA,EG11445-MONOMER[i],1,397,0.5777262180974478,subgen,0.0,8.632995197142957,1.0,8.63662462054365,0.0195832381081363,11.34105080652215,0.027979560841284633,3.6253933361182327,EG11445,Unclear/under-characterized,argK,b2918,3062987.0,3063982.0,methylmalonyl-CoA mutase-interacting GTPase YgfD,,,scpA-argK-scpBC,EG11445,,scpA-argK-scpBC,,
1012,EG11447,EG11447_RNA,EG11447-MONOMER[c],43,32181,1.0,always_expressed,5.426264754702098,14.973921536954045,5.459431618637297,14.973966366904202,15.578714558592416,17270.19159098027,4.051260245759798,14.07608000168054,EG11447,Transcription regulation,csrA,b2696,2818961.0,2819146.0,carbon storage regulator,,negative regulation of translational initiation // mRNA catabolic process // regulation of carbohydrate metabolic process // regulation of translation // positive regulation of translational initiation // negative regulation of translation // mRNA stabilization,csrA // csrA // csrA // csrA // csrA // csrAp3 // csrA,EG11447,,csrA // csrA // csrA // csrA // csrA // csrAp3 // csrA,mRNA stabilization,negative regulation of translational initiation
1013,EG11449,EG11449_RNA,EG11449-MONOMER[c],2,410,0.9751408684123302,subgen,1.0,8.679480099505446,1.584962500721156,8.682994583681683,0.063216834121939,36.99352891883427,0.08843585238283083,5.247681813661976,EG11449,Transcription regulation,hdfR,b4480,3947128.0,3947967.0,DNA-binding transcriptional dual regulator HdfR,,regulation of DNA-templated transcription // negative regulation of DNA-templated transcription,hdfR,EG11449,,hdfR,negative regulation of DNA-templated transcription,regulation of DNA-templated transcription
1014,EG11450,EG11450_RNA,EG11450-MONOMER[c],15,4302,1.0,always_expressed,3.9068905956085187,12.070791809423062,4.0,12.07112712494831,2.7840969688761734,2165.4568912006275,1.9199490587418724,11.081121814385261,EG11450,Unknown function,maoP,b3764,3948086.0,3948424.0,macrodomain Ori protein,,single-species biofilm formation // chromosome organization // chromosome segregation,yifE,EG11450,,yifE,chromosome segregation,single-species biofilm formation
1015,EG11462,EG11462_RNA,EG11462-MONOMER[m],1,698,0.6009280742459396,subgen,0.0,9.447083226209653,1.0,9.449148645375436,0.035911185222178,19.26589767029792,0.05090031756872555,4.340982175320453,EG11462,Unknown function,yigE,b4482,4000292.0,4001056.0,DUF2233 domain-containing protein YigE,,,yigE,EG11462,,yigE,,
1016,EG11464,EG11464_RNA,EG11464-MONOMER[i],1,346,0.4948624461385482,subgen,0.0,8.434628227636725,1.0,8.43879185257826,0.0148755865166764,8.267459363528891,0.021302878428348566,3.212173884048868,EG11464,Unknown function,yigF,b3817,4002419.0,4002799.0,DUF2628 domain-containing protein YigF,,,yigGF,EG11464,,yigGF,,
1017,EG11465,EG11465_RNA,EG11465-MONOMER[i],1,354,0.5144182963208486,subgen,0.0,8.467605550082997,1.0,8.471675214392045,0.0148755865166764,8.427042686281647,0.021302878428348566,3.236805260722421,EG11465,Unknown function,yigG,b3818,4002813.0,4003193.0,inner membrane protein,Regulation of yigG by DNA-binding transcriptional repressor GlaR,,yigGF,EG11465,,yigGF,,
1018,EG11466,EG11466_RNA,EG11466-MONOMER[m],4,264,1.0,always_expressed,2.0,8.044394119358454,2.321928094887362,8.049848549450562,0.1542302559371147,46.04933441114149,0.2069310541068054,5.556102408733045,EG11466,Unknown function,rarD,b3819,4003288.0,4004178.0,putative transporter RarD,,,rarD,EG11466,,rarD,,
1019,EG11467,EG11467_RNA,EG11467-MONOMER[c],6,1454,1.0,always_expressed,2.584962500721156,10.505811553919594,2.807354922057604,10.506803437795647,0.4760561532406193,447.3960578179181,0.561747606534347,8.808629784172433,EG11467,Unknown function,yigI,b3820,4004230.0,4004697.0,acyl-CoA thioesterase YigI,Regulation of yigI by DNA-binding transcriptional dual regulator Nac // Regulation of yigI by DNA-binding transcriptional dual regulator ArcA-phosphorylated // Regulation of yigI by DNA-binding transcriptional dual regulator ArcA-phosphorylated,lipid metabolic process // monocarboxylic acid metabolic process // organic substance catabolic process,yigI,EG11467,,yigI,organic substance catabolic process,lipid metabolic process
1020,EG11470,EG11470_RNA,EG11470-MONOMER[c],5,1046,1.0,always_expressed,2.321928094887362,10.030667136246942,2.584962500721156,10.032045726930809,0.4472212582140549,280.2497693434117,0.5332855049559436,8.135708102931947,EG11470,Met Orth,yigL,b3826,4010200.0,4011000.0,phosphosugar phosphatase YigL,Regulation of yigL by DNA-binding transcriptional dual regulator Nac // Regulation of yigL by small regulatory RNA SgrS,response to stress,pldB-yigL,EG11470,"superpathway of hexitol degradation (bacteria) // superpathway of glycolysis and the Entner-Doudoroff pathway // superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass // gluconeogenesis I // glycolysis II (from fructose 6-phosphate) // glycolysis I (from glucose 6-phosphate) // glucose and glucose-1-phosphate degradation",pldB-yigL,response to stress,response to stress
1021,EG11471,EG11471_RNA,EG11471-MONOMER[i],4,272,1.0,always_expressed,2.0,8.087462841250339,2.321928094887362,8.092757140919852,0.2400648377785866,53.036377436001615,0.31041555504452945,5.755859055444849,EG11471,Unknown function,bioP,b3827,4011076.0,4011975.0,biotin transporter,,biotin transport,bioP,EG11471,,bioP,biotin transport,biotin transport
1022,EG11472,EG11472_RNA,EG11472-MONOMER[i],3,121,0.9360291680477296,subgen,1.584962500721156,6.918863237274595,2.0,6.930737337562887,0.0834687647246369,15.196383981852192,0.11565756263655155,4.017599846653985,EG11472,Recombination,rmuC,b3832,4017333.0,4018760.0,putative recombination limiting protein RmuC,,DNA recombination,rmuC,EG11472,,rmuC,DNA recombination,DNA recombination
1023,EG11474,EG11474_RNA,EG11474-MONOMER[c],5,412,1.0,always_expressed,2.321928094887362,8.686500527183219,2.584962500721156,8.689997971419446,0.5752949159620002,135.59004424092117,0.655621945416504,7.093708522248354,EG11474,Unknown function,ubiJ,b3834,4019624.0,4020229.0,ubiquinone biosynthesis accessory factor UbiJ,,ubiquinone biosynthetic process // ubiquinone biosynthetic process from chorismate,ubiEJB,EG11474,,ubiEJB,ubiquinone biosynthetic process from chorismate,ubiquinone biosynthetic process
1024,EG11479,EG11479_RNA,EG11479-MONOMER[m],10,673,1.0,always_expressed,3.321928094887362,9.394462694610317,3.4594316186372973,9.396604781181859,1.2967795543742928,267.6173491844491,1.1996123930357787,8.0694086768709,EG11479,Protein maturation translocation,tatC,b3839,4022736.0,4023512.0,twin arginine protein translocation system - TatC protein,,protein transport // response to radiation // protein transport by the Tat complex // intracellular protein transmembrane transport,tatABC // tatABC,EG11479,,tatABC // tatABC,intracellular protein transmembrane transport,protein transport
